id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
2535466,Apartamento  centro Valencia,9933766,Gabriela,EXTRAMURS,LA ROQUETA,39.4682,-0.38089,Entire home/apt,120,3,38,2022-07-17,0.31,1,231,0,VT-40125-V
2537606,confortable room near the beach,12993313,Ester,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47067,-0.32907,Private room,,2,51,2024-08-12,0.40,3,0,7,VT-33173-V
2606636,¡Impresionantes vistas al mar!,13323681,Vicent,POBLATS MARITIMS,LA MALVA-ROSA,39.48273,-0.32575,Entire home/apt,177,5,150,2024-08-28,1.19,1,6,31,
2646820,Fast.E 350Mb/Tram-90m/Carmen-550m/On-St parking,1497590,David,LA SAIDIA,MORVEDRE,39.48614,-0.37346,Entire home/apt,99,4,85,2024-09-10,0.67,3,308,17,VT-36792-V
2706156,Apart.- Loft en Barrio Carmen Vlc,13849445,Felix,CIUTAT VELLA,EL CARME,39.47863,-0.38021,Entire home/apt,117,2,200,2024-08-15,1.63,1,61,38,VT-40399-V
2725241,Petite Penthouse,13945003,Mercedes,EXTRAMURS,ARRANCAPINS,39.461,-0.37965,Entire home/apt,136,2,307,2024-07-11,2.42,3,105,16,VT-37127-V
2743692,Amazing design apt in Valencia! FREE WIFI,14037016,Isidro,L'EIXAMPLE,RUSSAFA,39.46416,-0.3728,Entire home/apt,208,4,310,2024-07-04,2.45,6,29,22,VT-36424-V
2796700,Apartament en Ruzafa,14306345,Carmela,L'EIXAMPLE,RUSSAFA,39.46262,-0.36879,Private room,60,1,4,2023-09-21,0.06,1,329,1,
2821086,COZY APARTMENT IN DOWNTOWN HEART,14432005,Jorge,CIUTAT VELLA,LA SEU,39.47449,-0.37468,Entire home/apt,107,5,405,2024-09-16,3.50,1,121,38,
2851410,Fast-E 50Mb/Metro-290m/Cafe Society enclave/On St,1497590,David,EXTRAMURS,ARRANCAPINS,39.4682,-0.3886,Entire home/apt,97,4,67,2024-09-10,0.54,3,289,19,VT-36793-V
2855311,Precioso  apart. en el centro,14597325,Carlos & Petra,CIUTAT VELLA,EL MERCAT,39.47503,-0.38077,Entire home/apt,90,4,159,2024-06-30,1.26,1,72,18,
2868831,Comfy & handy apartment in Valencia,7479594,Annika + Alex,ALGIROS,LA VEGA BAIXA,39.47615,-0.3499,Entire home/apt,170,2,174,2024-09-09,1.42,1,27,16,
2972825,ENTRE EL CENTRO Y MAR,15166343,Ines,CAMINS AL GRAU,LA CREU DEL GRAU,39.46434,-0.35032,Entire home/apt,150,1,3,2018-11-18,0.03,1,361,0,
3070240,I Loft Valencia,3155089,Francisco,CIUTAT VELLA,LA SEU,39.4785,-0.37601,Entire home/apt,311,1,74,2024-06-19,0.59,12,316,2,VT-34227-V
3079779,"Central Penthouse + Terrace, Wifi",2400319,Luke,EXTRAMURS,LA PETXINA,39.47483,-0.38938,Entire home/apt,,3,198,2024-08-30,1.61,1,0,24,VT-46877-V
3097721,Piso genial en C. de las Ciencias,5072520,Mayte,CAMINS AL GRAU,PENYA-ROJA,39.45797,-0.34537,Entire home/apt,123,4,33,2024-08-30,0.29,1,62,6,
3161188,DOUBLE ROOM AVAILABLE,6516174,Grego,L'EIXAMPLE,RUSSAFA,39.46075,-0.3764,Private room,39,5,133,2024-08-21,1.21,3,327,16,
3175070,Studio in the old center barrio del Carmen 2º,12282162,Carmina Y Ivan,CIUTAT VELLA,EL CARME,39.47891,-0.38047,Entire home/apt,99,2,403,2024-08-30,3.22,4,141,39,VT-37981-V
3212375,CENTRO DE VALENCIA + WIFI (P27),16273898,Art & Flats,CIUTAT VELLA,SANT FRANCESC,39.4707,-0.37885,Entire home/apt,140,1,292,2024-08-24,2.37,4,211,14,VT-37482-V
3275736,ÁTICO CON TERRAZA IDEAL PAREJAS,670775,Cpi Gestión Encuentra Tu Mansión,EL PLA DEL REAL,JAUME ROIG,39.484,-0.3632,Entire home/apt,199,10,0,,,5,22,0,VT32017V
3276114,ATICO CON TERRAZA CHILL OUT,670775,Cpi Gestión Encuentra Tu Mansión,QUATRE CARRERES,MONT-OLIVET,39.45895,-0.36322,Entire home/apt,250,10,0,,,5,57,0,VT32072V
3331996,Ancient fisher flat near city beach,6269463,Ana Maria,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46514,-0.33204,Entire home/apt,110,6,3,2017-06-30,0.03,1,222,0,VT-38136-V
3340429,Apartment Playa Patacona / Malvarro,16740356,Berta,POBLATS MARITIMS,LA MALVA-ROSA,39.48301,-0.3269,Entire home/apt,100,3,102,2024-08-25,0.82,1,28,7,VT-37231-V
3398866,Loft centro Torres de Quart Botánico,560986397,Reklam Iñila S.L.,CIUTAT VELLA,EL PILAR,39.47493,-0.38381,Entire home/apt,145,3,122,2024-09-04,1.00,1,210,32,VT-34183-V
3426665,Private Terrace Marina Beach Flat!,2563972,Melanie,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.463,-0.33069,Entire home/apt,140,7,331,2024-08-22,2.68,3,279,36,VT-36385-V
3428145,Sea views in Malvarrosa Beach,14719480,Esther,POBLATS MARITIMS,LA MALVA-ROSA,39.47706,-0.32723,Entire home/apt,100,5,100,2024-08-28,0.81,1,19,19,
3459023,Open Plan Rooftop Apartment with Garden,372326,Sandro And BB,CIUTAT VELLA,EL MERCAT,39.47224,-0.37941,Entire home/apt,139,28,69,2024-08-26,0.84,2,146,8,
3472484,Apartamento muy céntrico reformado. Opción parking,17493319,Juan,EXTRAMURS,LA ROQUETA,39.46761,-0.38021,Entire home/apt,82,3,374,2024-09-13,4.43,4,100,58,
3517823,Penthouse + Wi-Fi + Metro in center,3242505,Jorge,EXTRAMURS,ARRANCAPINS,39.46854,-0.38735,Private room,38,3,225,2024-09-11,1.82,1,51,61,VT-39423-V
3527806,Precioso Ático de Artista LIC. VT40487V,17761576,Marcos,L'EIXAMPLE,RUSSAFA,39.45983,-0.37671,Entire home/apt,90,5,295,2024-01-04,2.39,1,170,8,VT-40487-V
3550616,Wide & luminous apartment with breakfast,17681626,Andres,QUATRE CARRERES,MALILLA,39.44965,-0.3736,Entire home/apt,106,2,14,2024-08-16,0.23,1,30,2,VT-36496-V
3554160,Cozy flat in old town,185240,Victoria,CIUTAT VELLA,LA SEU,39.474,-0.37599,Entire home/apt,119,2,465,2024-09-15,3.79,1,113,69,VT-42340-V
3567941,"casa con encanto,en el centro",850883,Joan,L'EIXAMPLE,RUSSAFA,39.46112,-0.37481,Entire home/apt,125,15,0,,,1,365,0,
3643077,Piso en el corazón Russafa-Early/Late Checkin/out,14220620,Luca,L'EIXAMPLE,RUSSAFA,39.46331,-0.37326,Entire home/apt,140,3,156,2024-09-15,1.45,1,135,35,VT36574V
3651294,excelente ubicación,18463780,Permafrost,CIUTAT VELLA,LA SEU,39.47543,-0.37715,Entire home/apt,89,2,437,2024-08-29,3.56,17,45,50,
3736295,Balcony to the sea close to the beach,1387923,Pilar,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47296,-0.32794,Entire home/apt,150,2,70,2024-05-11,0.63,8,288,12,
3759310,The best of Valencia by walk,2095681,Silvia,CIUTAT VELLA,LA SEU,39.47488,-0.37698,Private room,40,2,118,2024-09-08,0.98,2,198,10,
3798923,Maravilloso atico de diseño,7740877,Giuliana,CAMINS AL GRAU,PENYA-ROJA,39.46028,-0.34609,Entire home/apt,75,2,310,2024-08-30,2.55,1,242,45,
3800639,"Digital Nomads, Students Welcome",19518291,Sergio,POBLATS MARITIMS,LA MALVA-ROSA,39.48303,-0.32896,Entire home/apt,60,12,198,2024-09-16,1.62,1,235,26,
3873970,Red room in Benimaclet,9036540,Wäntig,EL PLA DEL REAL,JAUME ROIG,39.48492,-0.36363,Private room,31,30,8,2019-08-11,0.07,5,365,0,
3885779,Room with balcony view of Viveros,9036540,Wäntig,EL PLA DEL REAL,JAUME ROIG,39.48413,-0.36317,Private room,31,30,4,2015-09-08,0.03,5,365,0,
3910499,Apartamento único Universidades Politécnica UPV,13036093,Vicent,ALGIROS,LA CARRASCA,39.47265,-0.33906,Entire home/apt,88,5,177,2024-08-29,1.45,1,107,31,
3917859,Ático duplex /terraza en Ruzafa,5955237,Jose Luis,QUATRE CARRERES,EN CORTS,39.45862,-0.3706,Entire home/apt,111,4,185,2024-08-13,1.61,2,74,25,VT-38063-V
3927517,Apartamento muy amplio y luminoso en Nazaret,20347737,Núria,POBLATS MARITIMS,NATZARET,39.44539,-0.33009,Entire home/apt,140,7,32,2024-09-06,0.37,1,273,15,
3937711,Apartamento con Encanto,18539683,Kari,CAMINS AL GRAU,LA CREU DEL GRAU,39.46118,-0.34347,Entire home/apt,55,2,284,2024-08-30,2.32,1,221,33,VT-44387-V
3995313,Quiet Apartment in Historic Centre,20712235,Ximo,CIUTAT VELLA,EL CARME,39.47834,-0.38097,Entire home/apt,92,2,207,2024-09-04,1.70,1,98,51,VT-42229-V
3997953,Stylish apartment in leafy location,15465191,Rory,EXTRAMURS,EL BOTANIC,39.47932,-0.38704,Entire home/apt,100,3,258,2024-09-15,2.18,1,218,36,
4042419,"apart near the sea and metro, Wi-Fi, air",20961184,Dmitry,POBLATS MARITIMS,LA MALVA-ROSA,39.47584,-0.32835,Entire home/apt,300,6,144,2024-07-17,1.18,1,260,10,
4057758,"One or two people, 3´ away from the beach, wifi",2977703,Carlos,POBLATS MARITIMS,LA MALVA-ROSA,39.48179,-0.33017,Private room,32,59,40,2019-09-26,0.44,1,89,0,
4082223,Habitación doble en Ruzafa,21121213,George,EXTRAMURS,ARRANCAPINS,39.46056,-0.37937,Shared room,104,1,4,2015-08-30,0.04,1,365,0,
4140461,Terrace Loft in Russafa,5603919,Paco,L'EIXAMPLE,RUSSAFA,39.46156,-0.37515,Entire home/apt,100,2,270,2024-08-31,2.25,3,234,32,VT-37041-V
4209753,Apartamento primera línea de playa,21842352,Rafa,POBLATS DEL SUD,EL SALER,39.35565,-0.32221,Entire home/apt,220,2,71,2024-06-30,0.62,1,350,11,VT-39009-V
4216011,Newly renovated in April 2015. View.,15677841,Jose Y Susana,CIUTAT VELLA,EL MERCAT,39.47308,-0.37929,Entire home/apt,142,2,677,2024-09-07,5.91,4,129,82,VT-36461-V
4216116,Design & Confort in Historic Center,15677841,Jose Y Susana,CIUTAT VELLA,EL MERCAT,39.47501,-0.37697,Entire home/apt,81,2,261,2024-08-26,2.21,4,188,44,VT - 36466 - V
4230255,El Rincon de las Artes_free WIFI,21952955,Carlos,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.45556,-0.35985,Entire home/apt,100,2,388,2024-09-13,3.24,1,132,82,VT-34294-V
4252632,Parque Central. WIFI-Parking-Aire Acondicion,123160301,Place Your Place,QUATRE CARRERES,MALILLA,39.45493947539758,-0.37757547665976343,Entire home/apt,139,5,168,2024-09-03,1.39,62,6,24,VT-42761-V
4395740,Habitacion Reino de Valencia,22819769,Raul,L'EIXAMPLE,LA GRAN VIA,39.46335,-0.3641,Private room,30,3,145,2024-09-03,2.30,2,313,23,
4468939,PISO EN FINCA ROJA CENTRO VALENCIA,1461256,Javier,EXTRAMURS,ARRANCAPINS,39.4631,-0.38437,Entire home/apt,170,2,190,2024-09-16,1.58,2,329,35,VT-38634-V
4489050,Moderno y céntrico apartamento con terraza,5174605,Irene,L'EIXAMPLE,RUSSAFA,39.46297073364258,-0.3742240071296692,Entire home/apt,127,1,213,2024-09-15,1.77,1,34,37,
4510287,El Mejor lugar Valencia Centro,16874090,Maru,CIUTAT VELLA,SANT FRANCESC,39.47038,-0.37304,Entire home/apt,100,7,88,2024-09-11,0.74,1,64,16,
4586824,"Cute, luminous and comfortable",23776415,Fernanda,L'EIXAMPLE,RUSSAFA,39.46269,-0.3746,Entire home/apt,37,28,22,2024-08-10,0.20,2,52,5,
4595165,In the Heart of the Old Town & Food Market Central,23819032,Gloria,CIUTAT VELLA,EL MERCAT,39.47317,-0.37671,Entire home/apt,129,3,580,2024-09-13,4.86,3,334,79,VT-34618-V
4721231,"Espaciosa , luminosa y céntrica",24367730,Luz,EL PLA DEL REAL,MESTALLA,39.47507,-0.3591,Private room,38,3,78,2024-09-11,0.89,14,77,18,
4734115,Charming Loft,24442960,José,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47153,-0.33125,Entire home/apt,113,2,249,2024-09-04,2.24,2,224,65,VT-39565-V
4764224,Habitación en piso céntrico de Valencia,24581015,Maite,CIUTAT VELLA,LA XEREA,39.47239,-0.3691,Private room,32,15,0,,,2,195,0,
5000236,Habitación luminosa y acogedora.,25785176,Susana,BENICALAP,BENICALAP,39.49611,-0.38121,Private room,15,4,22,2020-04-01,0.23,2,269,0,
5003768,bohemian urban style,9142314,Rafael,CIUTAT VELLA,LA SEU,39.47633,-0.3789,Entire home/apt,78,5,160,2024-04-30,1.38,1,164,11,
5080809,"Sunny, cosy, wifi & terrace",26241496,Guillermo Y Margarita,ALGIROS,CIUTAT JARDI,39.475033,-0.34718,Entire home/apt,,5,152,2024-08-28,1.31,3,0,3,
5092574,AMAZING STAY IN CENTRAL PENTHOUSE !!!,26311267,Tono,CIUTAT VELLA,SANT FRANCESC,39.46932,-0.37975,Entire home/apt,65,3,611,2024-09-11,5.21,1,165,74,VT-42520-V
5108571,"El Palomar, Terrace overlooking the city",26397759,Paloma,L'EIXAMPLE,RUSSAFA,39.46040344238281,-0.3678480088710785,Entire home/apt,125,3,15,2024-09-01,0.13,1,262,8,
5191760,Charming loft in Plaza Redonda -3,4075514,Ana,CIUTAT VELLA,EL MERCAT,39.47387,-0.37678,Entire home/apt,82,3,315,2024-09-15,2.71,6,182,48,VT-34651-V
5229002,Apartamento en el corazón de Ruzafa,18677767,Maria Josefa,L'EIXAMPLE,RUSSAFA,39.45915517651022,-0.375626827444584,Entire home/apt,175,2,179,2024-09-08,1.55,1,231,19,VT-40525-V
5264483,"APARTMENT TO RENT, PARKING & POOL!",2037083,Isabel,RASCANYA,SANT LLORENS,39.49344,-0.36077,Entire home/apt,,28,28,2024-08-24,0.24,9,33,2,Registro Turístico nº VT-36686-V
5283997,HOME IN VALENCIA AT PLAZA DE LA REINA-CATEDRAL,27357046,Maria,CIUTAT VELLA,EL MERCAT,39.47352,-0.37589,Entire home/apt,256,2,225,2024-09-14,2.34,1,282,51,VT-33246-V
5401943,Superb Apartment Valencia Center,1512611,Lula & Luna,CIUTAT VELLA,EL PILAR,39.47165,-0.38129,Entire home/apt,120,2,47,2024-06-18,1.30,3,9,12,
5429336,Loft next to the beach / wifi /,27424764,Pedro,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46611022949219,-0.3272239863872528,Entire home/apt,139,3,180,2024-08-28,1.57,3,215,68,VT-51189-V
5431062,Radiant Apartment with a Balcony near Mercat Central,28171930,Carles,CIUTAT VELLA,EL MERCAT,39.47192,-0.37835,Entire home/apt,145,2,338,2024-09-13,2.91,2,77,16,VT-41262-V
5432823,Estudio 4º centro histórico Valencia Ciutat Vella,12282162,Carmina Y Ivan,CIUTAT VELLA,EL CARME,39.48017,-0.38102,Entire home/apt,106,2,417,2024-08-17,3.60,4,141,41,VT-37984-V
5436669,3 habitaciones Céntrico,219476,Antonio,LA SAIDIA,MORVEDRE,39.48626,-0.37273,Entire home/apt,73,5,23,2024-08-17,0.21,4,48,3,VT-41541-V
5502004,Apartamento con vistas en La Albufera,18590159,Yvonne,POBLATS DEL SUD,EL SALER,39.35886764526367,-0.32105499505996704,Entire home/apt,186,3,52,2024-07-09,0.45,2,76,9,
5514387,"Apartamento con vistas, 2Hab. wifi, frente al rio",211991268,ValenciaGUEST,CAMPANAR,CAMPANAR,39.47886276245117,-0.39163100719451904,Entire home/apt,90,2,55,2024-07-01,0.48,83,140,17,
5514651,MLH (My Little Home) Free WiFi - A/C,28604409,Rafa,L'EIXAMPLE,RUSSAFA,39.45902,-0.3752,Entire home/apt,70,4,214,2024-08-22,1.85,1,271,21,VT-40051-V
5536781,Ático con terraza en el Carmen,28708606,Pilar,CIUTAT VELLA,EL CARME,39.48049,-0.3822,Entire home/apt,60,2,125,2019-08-24,1.08,1,0,0,
5560396,sunny flat at 300m from the beach -  WIFI/AC,28826149,Mariam,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46536,-0.32941,Entire home/apt,137,3,205,2024-08-07,1.80,2,58,16,VT-36507-V
5561557,LIGHTY · TERRACE · 4PAX · CABANYAL · BEACH,28826149,Mariam,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4646,-0.3297,Entire home/apt,141,3,243,2024-08-27,2.13,2,61,25,VT-41441-V
5578177,LUXURY FLAT  CENTER VALENCIA WIFI,28921041,Alejandra,CIUTAT VELLA,LA XEREA,39.47256,-0.37198,Entire home/apt,128,2,182,2024-08-17,1.59,1,62,37,VT-39276-V
5579434,YoungPenthouse,8704211,Francisco Javier,EXTRAMURS,LA PETXINA,39.471656799316406,-0.38840800523757935,Entire home/apt,61,5,40,2024-09-13,1.99,2,317,29,VT-44170-V
5588671,ツ♥︎Relaxed Centric Comfy♥︎Trendy Ruzafa,28976065,Amparo,L'EIXAMPLE,RUSSAFA,39.45984,-0.37758,Entire home/apt,140,6,361,2024-08-30,3.12,1,232,15,VT-38003-V
5592556,Amazing Luxury Design Centre Apt.,28994960,Jaime,CIUTAT VELLA,SANT FRANCESC,39.47102,-0.37669,Entire home/apt,126,3,371,2024-09-16,3.21,3,306,57,VT-36992-V
5657631,Apartment Ruzafa N.reg.VT-36405-V CAT.E,29324712,Apartment  Nºregistro VT-36405-V CA,L'EIXAMPLE,RUSSAFA,39.46209,-0.36718,Entire home/apt,90,3,204,2024-08-25,1.77,1,86,29,VT 36405 V CAT.-E
5680938,APARTAMENTO LUJO CIUDAD CIENCIAS,29452818,Ignacio,QUATRE CARRERES,NA ROVELLA,39.44812,-0.3686,Entire home/apt,95,3,129,2024-09-14,1.14,1,284,37,VT-33275-V
5744385,Cozy room in Vintage flat,2736688,Begoña,BENIMACLET,BENIMACLET,39.48634118744251,-0.36701482748486336,Private room,38,3,72,2024-09-13,0.65,3,55,19,
5754905,"Very cosy apartment, Historic Centre: el Carmen",14073448,Mick,CIUTAT VELLA,EL CARME,39.4775,-0.37936,Entire home/apt,99,4,122,2024-08-27,1.18,1,125,5,VT-43476-V
5788831,Wonderful Penthouse & great terraze,30035149,Oliver Gloria,CAMINS AL GRAU,CAMI FONDO,39.46582,-0.35456,Entire home/apt,102,4,67,2020-07-26,0.58,1,1,0,
5794235,Old Town city center cozy flat in old style  AC,10489482,Magui,EXTRAMURS,EL BOTANIC,39.47527,-0.3853,Entire home/apt,85,2,267,2024-08-31,2.39,1,47,44,
5857631,Ruzafa Center VT-45481-V,30413504,María,L'EIXAMPLE,RUSSAFA,39.46371,-0.37484,Entire home/apt,,5,31,2024-04-28,0.41,1,0,12,VT-45481-V
5955158,Elegant and bright apartment with free WIFI,30912672,Apartamentos FV Flats Valencia,CAMINS AL GRAU,ALBORS,39.46959,-0.35392,Entire home/apt,130,2,25,2023-12-22,0.27,14,18,2,VT-32554-V
5955816,Elegant and bright apartment with free WIFI,30912672,Apartamentos FV Flats Valencia,CAMINS AL GRAU,ALBORS,39.46958,-0.35392,Entire home/apt,130,2,32,2023-01-22,0.29,14,32,0,VT-32556-V
5956116,3 Bedrooms Apartment with free WIFI,30912672,Apartamentos FV Flats Valencia,CAMINS AL GRAU,ALBORS,39.4696,-0.35387,Entire home/apt,205,2,42,2024-07-08,0.37,14,37,3,VT-32553-V
5956427,3 Bedrooms Apartment with free WIFI,30912672,Apartamentos FV Flats Valencia,CAMINS AL GRAU,ALBORS,39.4696,-0.35387,Entire home/apt,205,2,20,2024-06-07,0.19,14,39,3,VT-32555-V
5957076,Centric 3 bedroom Apartment with WIFI,30912672,Apartamentos FV Flats Valencia,EL PLA DEL REAL,MESTALLA,39.47375,-0.35985,Entire home/apt,149,2,83,2024-08-29,0.74,14,35,12,VT-33279-V
5957142,Centric 3 bedrooms Apartment with WIFI,30912672,Apartamentos FV Flats Valencia,EL PLA DEL REAL,MESTALLA,39.47375,-0.35985,Entire home/apt,149,2,48,2024-07-28,0.42,14,37,5,VT-33278-V
5957190,Centric 3 bedrooms Apartment with WIFI,30912672,Apartamentos FV Flats Valencia,EL PLA DEL REAL,MESTALLA,39.47387,-0.35978,Entire home/apt,149,2,27,2024-03-08,0.25,14,33,1,VT-33282-V
5957237,Centric 3 bedrooms Apartment with WIFI,30912672,Apartamentos FV Flats Valencia,EL PLA DEL REAL,MESTALLA,39.47387,-0.35978,Entire home/apt,149,2,28,2024-07-30,0.26,14,30,5,VT-33281-V
5987516,Habitación bonita cerca de la playa,1473383,Clara,POBLATS MARITIMS,EL GRAU,39.45993,-0.33866,Private room,26,1,16,2023-05-31,0.20,1,190,0,
5988649,SPACIOUS FLAT IN THE CITY OF ARTS,31092355,Eva,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.4549,-0.35826,Entire home/apt,94,1,180,2024-09-15,1.58,1,112,24,
6036966,Charming historic center apartment,462800,Victor,CIUTAT VELLA,LA SEU,39.47478942211089,-0.3765915607986238,Entire home/apt,108,2,313,2024-09-12,2.82,1,158,45,VT-38084-V
6073436,LOVE!!! Flat historical building,734381,Isaac,L'EIXAMPLE,RUSSAFA,39.46235,-0.37794,Entire home/apt,92,30,70,2024-08-23,0.63,2,242,6,
6074045,Loft with terrace in the center,30722576,Alicia,L'EIXAMPLE,RUSSAFA,39.4607,-0.37312,Entire home/apt,126,5,184,2024-09-03,1.61,1,45,28,
6081762,Cozy double bedroom in Valencia,31567606,Nusha,ALGIROS,LA VEGA BAIXA,39.47571,-0.34882,Private room,39,1,218,2024-08-24,1.91,1,5,21,
6082888,apartment The Bicycle / Malvarrosa,16633270,Enrique R.,POBLATS MARITIMS,LA MALVA-ROSA,39.48214,-0.32915,Entire home/apt,69,4,110,2024-08-27,0.96,1,79,9,
6102773,Loft with amazing roof terrace on the top,12282162,Carmina Y Ivan,CIUTAT VELLA,EL CARME,39.47918,-0.38109,Entire home/apt,99,2,406,2024-08-12,3.56,4,145,38,VT-37980-V
6111377,Avenida Apartment,31708005,Veronica,EL PLA DEL REAL,MESTALLA,39.46792,-0.35927,Entire home/apt,100,3,123,2024-09-11,1.10,2,124,23,VT-37498-V
6111952,Great loft with a cat and a chill out terrace.,25990637,Rubén,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46569,-0.33219,Entire home/apt,80,1,59,2024-09-05,0.52,1,172,19,
6152021,Charming room next to the Cathedral,31912464,Olga,CIUTAT VELLA,LA SEU,39.47634,-0.37701,Private room,52,2,334,2024-09-08,2.93,2,320,52,
6209759,★ Sunny terrace with breathtaking sea views! ★,791187,Inés,POBLATS MARITIMS,LA MALVA-ROSA,39.48223,-0.32582,Entire home/apt,179,4,69,2024-09-14,0.64,6,17,9,
6258634,Loft with terrace on the beach,32515274,Javier,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.472415924072266,-0.32641899585723877,Entire home/apt,190,3,177,2024-04-28,1.56,1,11,6,VT-41461-V
6265008,SUN SAND & SEA en el Cabanyal,32558305,Martina,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4671,-0.32848,Entire home/apt,,6,133,2024-09-08,1.18,1,23,15,
6269594,Habitación acogedora,32581860,Encarni,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.45566026611338,-0.3583940863609314,Private room,62,1,2,2024-06-16,0.55,1,175,2,
6272168,Light Room 1900's Ruzafa Apartment,39118604,Charlie,L'EIXAMPLE,RUSSAFA,39.46019,-0.37795,Private room,,4,159,2024-06-03,1.41,1,2,26,
6272554,Cozy apartment near the center,32582074,Dmitriy And Olga,LA SAIDIA,SANT ANTONI,39.48697,-0.37514,Entire home/apt,90,9,74,2023-08-11,0.66,1,0,0,
6298661,Nice and cozy beach apartment.,1246110,Raquel,POBLATS DEL SUD,EL SALER,39.35209,-0.31972,Entire home/apt,97,2,46,2024-06-30,0.43,1,301,2,VT-44245-V
6308174,Apartment en ciudad de las ciencias,32815342,Marcos,QUATRE CARRERES,MONT-OLIVET,39.45934,-0.36138,Entire home/apt,110,4,250,2024-09-04,2.21,3,150,29,VT-42402-V
6309654,Rooftop with Unique Beach Views,7336811,Sergio,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46874,-0.32614,Entire home/apt,115,5,158,2024-08-26,1.42,1,198,25,VT-37175-V
6333124,Flat near beach+city center+WiFi,31664620,Mayte,CAMINS AL GRAU,AIORA,39.46839,-0.3439,Entire home/apt,68,2,481,2024-09-15,4.23,1,116,69,
6339285,Super&Lolf& T E R R A C E&Center Valencia wifi A.C,211991268,ValenciaGUEST,CIUTAT VELLA,SANT FRANCESC,39.47105,-0.3752,Entire home/apt,221,1,212,2024-08-03,1.89,83,23,11,
6390304,Sunny flat with Viveros view and close to metro,9036540,Wäntig,LA SAIDIA,TRINITAT,39.48477,-0.36503,Entire home/apt,71,30,12,2022-08-14,0.11,5,55,0,v-644335
6405990,Superbe loft près de la plage -wifi,33411582,David And Thais,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4707,-0.32906,Entire home/apt,115,32,124,2024-08-12,1.10,1,134,25,VT-38048-V
6406953,Centro Ciudad Barrio del Carmen,33416440,Raúl,CIUTAT VELLA,EL PILAR,39.47591,-0.38118,Entire home/apt,116,5,260,2024-09-02,2.55,2,207,33,VT-38790-V
6422011,APARTAMENTO EN TORRES DE QUART,3437604,Vicent,CIUTAT VELLA,EL PILAR,39.47567,-0.38299,Entire home/apt,204,5,85,2021-11-30,0.76,3,341,0,
6446418,New flat in front of the Old Turia River,21500764,Julia,L'OLIVERETA,NOU MOLES,39.4749,-0.39908,Entire home/apt,85,100,0,,,3,185,0,
6447081,Sunny apartment in Ruzafa's Market,33660292,Jose,L'EIXAMPLE,RUSSAFA,39.46177,-0.37091,Entire home/apt,95,2,433,2024-09-04,3.82,1,130,53,
6459520,"Unique, Industrial Loft near to the Beach, WiFi",16596768,Filippo,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46462,-0.33132,Entire home/apt,,12,156,2021-12-19,1.38,2,5,0,
6470569,Atico céntrico en valencia,4708020,Happy Apartments Valencia,CIUTAT VELLA,SANT FRANCESC,39.47342,-0.37584,Entire home/apt,148,2,26,2021-06-07,0.23,8,305,0,
6478998,Emilio | Escalante 2,8988014,Emilio Y Sara,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46658,-0.3315,Entire home/apt,127,3,260,2024-09-04,2.29,7,75,13,VT-36802-V
6547220,Stylish one bedroom apartment in El Carmen,31809533,Fernando,CIUTAT VELLA,LA SEU,39.47587,-0.37819,Entire home/apt,100,4,18,2022-09-03,0.16,1,97,0,
6550334,RENOVATED CHARMING IN MALVARROSA BEACH Free WiFi,34260510,Stella,POBLATS MARITIMS,LA MALVA-ROSA,39.47926,-0.32796,Entire home/apt,250,2,71,2024-08-18,0.63,1,50,6,
6622656,Loft with terrace in typical house of Cabanyal,30699295,Vicent,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47254,-0.32939,Entire home/apt,65,6,265,2024-09-17,2.36,1,170,37,VT-39021-V
